Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
168	636	0	1.91464373	2.78495318e-10	-1.80762634e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000200717013	0	0	0	0	3
169	639	0	1.92604042	-5.31768928e-09	-2.89560075e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000197741089	0	0	0	0	3
170	642	0	1.93743711	-2.78620037e-10	-2.98580492e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000200727149	0	0	0	0	3
171	645	0	1.9488338	5.39012354e-09	-1.62182481e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000197741847	0	0	0	0	3
172	648	0	1.96023049	3.1748428e-10	-7.31731139e-11	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000201157419	0	0	0	0	3
173	651	0	1.97162718	-3.12661577e-09	-1.38999872e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000197744883	0	0	0	0	3
174	654	0	1.98302387	5.22908665e-10	-1.23880608e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000200742661	0	0	0	0	3
175	657	0	1.99442055	-5.28498471e-09	-2.30717616e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000198145918	0	0	0	0	3
176	660	0	2.00581724	2.13889681e-10	-2.31451057e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000200736328	0	0	0	0	3
177	663	0	2.01721393	6.43710847e-09	-9.13890386e-11	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000197751615	0	0	0	0	3
178	666	0	2.02861062	7.09140122e-10	1.36422709e-10	-8.99268749e-09	1.2611266e-08	1.80240016e-09	0.000200763184	0	0	0	0	3
179	669	0	2.04000731	1.79148354e-09	1.84297318e-10	-8.99268749e-09	1.2611266e-08	1.80240016e-09	0.000197925016	0	0	0	0	3
180	672	0	2.051404	7.64590124e-10	2.09964525e-10	-8.99268749e-09	1.2611266e-08	1.80240016e-09	0.000200759662	0	0	0	0	3
181	676	0	2.06280069	-9.96654935e-11	3.02222996e-10	-8.99268749e-09	1.2611266e-08	1.78675218e-09	0.0001977698	0	0	0	0	3
182	679	0	2.07419738	-1.11795662e-10	3.04726238e-10	-8.99268749e-09	1.2611266e-08	1.52616625e-09	0.000200750509	0	0	0	0	3
183	682	0	2.08559407	1.70793605e-08	7.10486878e-10	-8.99268749e-09	1.70793605e-08	1.47315546e-09	0.000197937823	0	0	0	0	3
184	685	0	2.09699075	4.70126218e-10	7.96534396e-10	-8.99268749e-09	1.70793605e-08	1.45817836e-09	0.000200749097	0	0	0	0	3
185	688	0	2.10838744	-1.83337616e-09	5.07581798e-10	-8.99268749e-09	1.70793605e-08	1.45817836e-09	0.000197547043	0	0	0	0	3
