Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
106	439	0	1.20804902	304.016848	302.614236	300.567096	304.016848	3.4497526	0.307841337	0	8.9	0	0	3
107	443	0	1.21944571	304.061205	302.693648	300.705093	304.061205	3.35611197	0.308129471	0	9.1	0	0	3
108	447	0	1.2308424	304.103627	302.770887	300.838675	304.103627	3.26495199	0.308350318	0	9.4	0	0	3
109	450	0	1.24223909	304.145781	302.846049	300.96675	304.145781	3.17903156	0.30851154	0	9.7	0	0	3
110	454	0	1.25363578	304.185484	302.919202	301.091599	304.185484	3.09388468	0.308616494	0	9.9	0	0	3
111	457	0	1.26503247	304.224327	302.9904	301.212558	304.224327	3.01176886	0.308670387	0	10.2	0	0	3
112	460	0	1.27642915	304.260949	303.059682	301.328868	304.260949	2.93208084	0.308675814	0	10.5	0	0	3
113	463	0	1.28782584	304.296534	303.127129	301.442416	304.296534	2.85411766	0.308592554	0	10.8	0	0	3
114	466	0	1.29922253	304.330101	303.192758	301.551471	304.330101	2.77862962	0.308428479	0	11.1	0	0	3
115	470	0	1.31061922	304.363553	303.256669	301.65821	304.363553	2.7053439	0.308193743	0	11.3	0	0	3
116	473	0	1.32201591	304.394678	303.318861	301.762418	304.394678	2.6322604	0.307894998	0	11.6	0	0	3
117	477	0	1.3334126	304.425722	303.379391	301.864924	304.425722	2.56079774	0.307539935	0	12	0	0	3
118	481	0	1.34480929	304.455009	303.438256	301.964417	304.455009	2.49059157	0.307084545	0	12.3	0	0	3
119	484	0	1.35620598	304.484187	303.495524	302.063205	304.484187	2.42098171	0.306547347	0	12.6	0	0	3
120	487	0	1.36760267	304.511254	303.551161	302.158873	304.511254	2.35238162	0.305940169	0	13	0	0	3
121	490	0	1.37899935	304.539357	303.605263	302.253121	304.539357	2.28623526	0.305275644	0	13.3	0	0	3
122	493	0	1.39039604	304.565146	303.657809	302.343772	304.565146	2.2213743	0.30456085	0	13.7	0	0	3
123	496	0	1.40179273	304.591164	303.708886	302.432	304.591164	2.15916414	0.303751785	0	14	0	0	3
124	499	0	1.41318942	304.61562	303.758514	302.515965	304.61562	2.09965462	0.3028606	0	14.4	0	0	3
125	502	0	1.42458611	304.640454	303.806798	302.59806	304.640454	2.04239392	0.301898307	0	14.7	0	0	3
126	505	0	1.4359828	304.663407	303.853738	302.676461	304.663407	1.98694562	0.300869302	0	15.1	0	0	3
127	508	0	1.44737949	304.68716	303.899435	302.751772	304.68716	1.93538805	0.299777191	0	15.4	0	0	3
128	511	0	1.45877618	304.7093	303.943925	302.82585	304.7093	1.88344994	0.298560266	0	15.8	0	0	3
129	514	0	1.47017287	304.730902	303.987221	302.896895	304.730902	1.83400706	0.297226445	0	16.2	0	0	3
130	517	0	1.48156955	304.751726	304.029376	302.967447	304.751726	1.78427908	0.295786105	0	16.5	0	0	3
131	521	0	1.49296624	304.771976	304.070389	303.03491	304.771976	1.73706687	0.294571022	0	16.9	0	0	3
132	524	0	1.50436293	304.790684	304.110292	303.101597	304.790684	1.68908697	0.294571022	0	17.4	0	0	3
